City,ZipCode,Type,County,Population
"Oklahoma City, OK",73142,Standard,Oklahoma,"10,707"
"Oklahoma City, OK",73143,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73144,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73145,Standard,Oklahoma,"2,859"
"Oklahoma City, OK",73146,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73147,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73148,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73149,Standard,Oklahoma,"4,643"
"Oklahoma City, OK",73150,Standard,Oklahoma,"4,609"
"Oklahoma City, OK",73151,Standard,Oklahoma,"1,446"
"Oklahoma City, OK",73152,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73153,P.O. Box,Cleveland,0
"Oklahoma City, OK",73154,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73155,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73156,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73157,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73159,Standard,Oklahoma,"30,350"
"Oklahoma City, OK",73160,Standard,Cleveland,"53,666"
"Oklahoma City, OK",73162,Standard,Oklahoma,"27,758"
"Oklahoma City, OK",73163,Standard,Oklahoma,0
"Oklahoma City, OK",73164,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73165,Standard,Cleveland,"5,809"
"Oklahoma City, OK",73167,Standard,Oklahoma,0
"Oklahoma City, OK",73169,Standard,Oklahoma,"1,782"
"Oklahoma City, OK",73170,Standard,Cleveland,"35,343"
"Oklahoma City, OK",73172,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73173,Standard,Oklahoma,"1,299"
"Oklahoma City, OK",73178,P.O. Box,Oklahoma,0
"Oklahoma City, OK",73179,Standard,Oklahoma,"3,082"
"Oklahoma City, OK",73184,Unique,Oklahoma,0
"Oklahoma City, OK",73189,P.O. Box,Cleveland,0
"Oklahoma City, OK",73190,Unique,Oklahoma,0
"Oklahoma City, OK",73194,Unique,Oklahoma,0
"Oklahoma City, OK",73195,Standard,Oklahoma,0
"Oklahoma City, OK",73196,Unique,Oklahoma,0
"Portland, OR",97086,Standard,Clackamas,"26,010"
"Portland, OR",97201,Standard,Multnomah,"15,484"
"Portland, OR",97202,Standard,Multnomah,"38,762"
"Portland, OR",97203,Standard,Multnomah,"31,042"
"Portland, OR",97204,Standard,Multnomah,"1,036"
"Portland, OR",97205,Standard,Multnomah,"7,688"
"Portland, OR",97206,Standard,Multnomah,"47,596"
"Portland, OR",97207,P.O. Box,Multnomah,0
"Portland, OR",97208,P.O. Box,Multnomah,0
"Portland, OR",97209,Standard,Multnomah,"14,950"
"Portland, OR",97210,Standard,Multnomah,"10,887"
"Portland, OR",97211,Standard,Multnomah,"31,254"
"Portland, OR",97212,Standard,Multnomah,"24,126"
"Portland, OR",97213,Standard,Multnomah,"29,219"
"Portland, OR",97214,Standard,Multnomah,"23,813"
"Portland, OR",97215,Standard,Multnomah,"16,375"
"Portland, OR",97216,Standard,Multnomah,"15,594"
"Portland, OR",97217,Standard,Multnomah,"31,438"
"Portland, OR",97218,Standard,Multnomah,"14,561"
"Portland, OR",97219,Standard,Multnomah,"38,709"
"Portland, OR",97220,Standard,Multnomah,"28,495"
"Portland, OR",97221,Standard,Multnomah,"11,630"
"Portland, OR",97222,Standard,Clackamas,"34,979"
"Portland, OR",97223,Standard,Washington,"46,699"
"Portland, OR",97224,Standard,Washington,"31,122"
"Portland, OR",97225,Standard,Washington,"24,176"
"Portland, OR",97227,Standard,Multnomah,"3,847"
"Portland, OR",97228,P.O. Box,Multnomah,0
"Portland, OR",97229,Standard,Washington,"58,217"
"Portland, OR",97230,Standard,Multnomah,"39,752"
"Portland, OR",97231,Standard,Multnomah,"4,280"
"Portland, OR",97232,Standard,Multnomah,"11,472"
"Portland, OR",97233,Standard,Multnomah,"39,367"
"Portland, OR",97236,Standard,Multnomah,"36,852"
"Portland, OR",97238,P.O. Box,Multnomah,0
"Portland, OR",97239,Standard,Multnomah,"14,150"
"Portland, OR",97240,P.O. Box,Multnomah,0
"Portland, OR",97242,P.O. Box,Multnomah,0
"Portland, OR",97250,Unique,Multnomah,0
"Portland, OR",97251,Unique,Multnomah,0
"Portland, OR",97252,Unique,Multnomah,0
"Portland, OR",97253,Unique,Multnomah,0
"Portland, OR",97254,Unique,Multnomah,0
"Portland, OR",97256,Unique,Multnomah,0
"Portland, OR",97258,Standard,Multnomah,0
"Portland, OR",97266,Standard,Multnomah,"33,300"
"Portland, OR",97267,Standard,Clackamas,"30,839"
"Portland, OR",97268,P.O. Box,Clackamas,0
"Portland, OR",97269,P.O. Box,Clackamas,0
"Portland, OR",97280,P.O. Box,Multnomah,0
"Portland, OR",97281,P.O. Box,Washington,0
"Portland, OR",97282,P.O. Box,Multnomah,0
"Portland, OR",97283,P.O. Box,Multnomah,0
"Portland, OR",97286,P.O. Box,Multnomah,0
"Portland, OR",97290,P.O. Box,Multnomah,0
"Portland, OR",97291,P.O. Box,Washington,0
"Portland, OR",97292,P.O. Box,Multnomah,0
"Portland, OR",97293,P.O. Box,Multnomah,0
"Portland, OR",97294,P.O. Box,Multnomah,0
"Portland, OR",97296,P.O. Box,Multnomah,0
"Portland, OR",97298,P.O. Box,Washington,0
"Las Vegas, NV",89044,Standard,Clark,"14,260"
"Las Vegas, NV",89054,Standard,Clark,105
"Las Vegas, NV",89101,Standard,Clark,"46,055"
"Las Vegas, NV",89102,Standard,Clark,"35,759"
"Las Vegas, NV",89103,Standard,Clark,"50,519"
"Las Vegas, NV",89104,Standard,Clark,"39,909"
"Las Vegas, NV",89105,P.O. Box,Clark,0
"Las Vegas, NV",89106,Standard,Clark,"25,759"
"Las Vegas, NV",89107,Standard,Clark,"36,282"
"Las Vegas, NV",89108,Standard,Clark,"70,123"
"Las Vegas, NV",89109,Standard,Clark,"7,770"
"Las Vegas, NV",89110,Standard,Clark,"70,994"
"Las Vegas, NV",89111,P.O. Box,Clark,0
"Las Vegas, NV",89112,P.O. Box,Clark,0
"Las Vegas, NV",89113,Standard,Clark,"23,800"
"Las Vegas, NV",89114,P.O. Box,Clark,0
"Las Vegas, NV",89115,Standard,Clark,"58,794"
"Las Vegas, NV",89116,P.O. Box,Clark,0
"Las Vegas, NV",89117,Standard,Clark,"55,416"
"Las Vegas, NV",89118,Standard,Clark,"19,318"
"Las Vegas, NV",89119,Standard,Clark,"49,445"
"Las Vegas, NV",89120,Standard,Clark,"23,311"
"Las Vegas, NV",89121,Standard,Clark,"64,096"
"Las Vegas, NV",89122,Standard,Clark,"45,720"
"Las Vegas, NV",89123,Standard,Clark,"56,300"
"Las Vegas, NV",89124,Standard,Clark,941
"Las Vegas, NV",89125,P.O. Box,Clark,0
"Las Vegas, NV",89126,P.O. Box,Clark,0
"Las Vegas, NV",89127,P.O. Box,Clark,0
"Las Vegas, NV",89128,Standard,Clark,"35,669"
"Las Vegas, NV",89129,Standard,Clark,"51,252"
"Las Vegas, NV",89130,Standard,Clark,"33,015"
"Las Vegas, NV",89131,Standard,Clark,"43,072"
"Las Vegas, NV",89132,P.O. Box,Clark,0
"Las Vegas, NV",89133,P.O. Box,Clark,0
"Las Vegas, NV",89134,Standard,Clark,"24,040"
"Las Vegas, NV",89135,Standard,Clark,"24,144"
"Las Vegas, NV",89136,P.O. Box,Clark,0
"Las Vegas, NV",89137,P.O. Box,Clark,0
"Las Vegas, NV",89138,Standard,Clark,"12,118"
"Las Vegas, NV",89139,Standard,Clark,"30,477"
"Las Vegas, NV",89140,P.O. Box,Clark,0
"Las Vegas, NV",89141,Standard,Clark,"25,150"
"Las Vegas, NV",89142,Standard,Clark,"33,731"
"Las Vegas, NV",89143,Standard,Clark,"12,786"
"Las Vegas, NV",89144,Standard,Clark,"18,714"
"Las Vegas, NV",89145,Standard,Clark,"23,186"
"Las Vegas, NV",89146,Standard,Clark,"19,071"
"Las Vegas, NV",89147,Standard,Clark,"49,778"
"Las Vegas, NV",89148,Standard,Clark,"39,712"
"Las Vegas, NV",89149,Standard,Clark,"31,143"
"Las Vegas, NV",89150,Unique,Clark,0
"Las Vegas, NV",89151,Unique,Clark,0
"Las Vegas, NV",89152,Unique,Clark,0
"Las Vegas, NV",89153,Unique,Clark,0
"Las Vegas, NV",89154,P.O. Box,Clark,0
"Las Vegas, NV",89155,Unique,Clark,0
"Las Vegas, NV",89156,Standard,Clark,"27,794"
"Las Vegas, NV",89157,P.O. Box,Clark,0
"Las Vegas, NV",89158,Standard,Clark,0
"Las Vegas, NV",89159,Unique,Clark,0
"Las Vegas, NV",89160,P.O. Box,Clark,0
"Las Vegas, NV",89161,Standard,Clark,184
"Las Vegas, NV",89162,P.O. Box,Clark,0
"Las Vegas, NV",89163,Unique,Clark,0
"Las Vegas, NV",89164,Unique,Clark,0
"Las Vegas, NV",89165,Standard,Clark,0
"Las Vegas, NV",89166,Standard,Clark,"13,209"
"Las Vegas, NV",89169,Standard,Clark,"23,304"
"Las Vegas, NV",89170,P.O. Box,Clark,0
"Las Vegas, NV",89173,P.O. Box,Clark,0
"Las Vegas, NV",89177,Unique,Clark,0
"Las Vegas, NV",89178,Standard,Clark,"27,588"
"Las Vegas, NV",89179,Standard,Clark,"2,340"
"Las Vegas, NV",89180,P.O. Box,Clark,0
"Las Vegas, NV",89183,Standard,Clark,"36,005"
"Las Vegas, NV",89185,P.O. Box,Clark,0
"Las Vegas, NV",89191,P.O. Box,Clark,857
"Las Vegas, NV",89193,P.O. Box,Clark,0
"Las Vegas, NV",89195,Unique,Clark,0
"Las Vegas, NV",89199,Standard,Clark,0
"Louisville, KY",40201,P.O. Box,Jefferson,0
"Louisville, KY",40202,Standard,Jefferson,"6,772"
"Louisville, KY",40203,Standard,Jefferson,"19,694"
"Louisville, KY",40204,Standard,Jefferson,"14,236"
"Louisville, KY",40205,Standard,Jefferson,"23,678"
"Louisville, KY",40206,Standard,Jefferson,"18,865"
"Louisville, KY",40207,Standard,Jefferson,"29,745"
"Louisville, KY",40208,Standard,Jefferson,"13,227"
"Louisville, KY",40209,Standard,Jefferson,360
"Louisville, KY",40210,Standard,Jefferson,"14,822"
"Louisville, KY",40211,Standard,Jefferson,"22,612"
"Louisville, KY",40212,Standard,Jefferson,"17,685"
"Louisville, KY",40213,Standard,Jefferson,"16,796"
"Louisville, KY",40214,Standard,Jefferson,"45,291"
"Louisville, KY",40215,Standard,Jefferson,"22,287"
"Louisville, KY",40216,Standard,Jefferson,"40,746"
"Louisville, KY",40217,Standard,Jefferson,"12,507"
"Louisville, KY",40218,Standard,Jefferson,"31,658"
"Louisville, KY",40219,Standard,Jefferson,"38,032"
"Louisville, KY",40220,Standard,Jefferson,"33,109"
"Louisville, KY",40221,P.O. Box,Jefferson,0
"Louisville, KY",40222,Standard,Jefferson,"21,359"
"Louisville, KY",40223,Standard,Jefferson,"22,011"
"Louisville, KY",40224,P.O. Box,Jefferson,0
"Louisville, KY",40225,Unique,Jefferson,0
"Louisville, KY",40228,Standard,Jefferson,"15,743"
"Louisville, KY",40229,Standard,Jefferson,"36,852"
"Louisville, KY",40231,P.O. Box,Jefferson,0
"Louisville, KY",40232,P.O. Box,Jefferson,0
"Louisville, KY",40233,P.O. Box,Jefferson,0
"Louisville, KY",40241,Standard,Jefferson,"28,988"
"Louisville, KY",40242,Standard,Jefferson,"10,930"
"Louisville, KY",40243,Standard,Jefferson,"10,210"
"Louisville, KY",40245,Standard,Jefferson,"30,109"
"Louisville, KY",40250,P.O. Box,Jefferson,0
"Louisville, KY",40251,P.O. Box,Jefferson,0
"Louisville, KY",40252,P.O. Box,Jefferson,0
"Louisville, KY",40253,P.O. Box,Jefferson,0
"Louisville, KY",40255,P.O. Box,Jefferson,0
"Louisville, KY",40256,P.O. Box,Jefferson,0
"Louisville, KY",40257,P.O. Box,Jefferson,0
"Louisville, KY",40258,Standard,Jefferson,"26,465"
"Louisville, KY",40259,P.O. Box,Jefferson,0
"Louisville, KY",40261,P.O. Box,Jefferson,0
"Louisville, KY",40266,Unique,Jefferson,0
"Louisville, KY",40268,P.O. Box,Jefferson,0
"Louisville, KY",40269,P.O. Box,Jefferson,0
"Louisville, KY",40270,P.O. Box,Jefferson,0
"Louisville, KY",40272,Standard,Jefferson,"37,394"
"Louisville, KY",40280,Unique,Jefferson,303
"Louisville, KY",40281,Unique,Jefferson,0
"Louisville, KY",40282,Unique,Jefferson,0
"Louisville, KY",40283,Unique,Jefferson,0
"Louisville, KY",40285,P.O. Box,Jefferson,0
"Louisville, KY",40287,Unique,Jefferson,0
"Louisville, KY",40289,Unique,Jefferson,0
"Louisville, KY",40290,P.O. Box,Jefferson,0
"Louisville, KY",40291,Standard,Jefferson,"35,427"
"Louisville, KY",40292,Unique,Jefferson,0
"Louisville, KY",40293,Standard,Jefferson,0
"Louisville, KY",40294,Unique,Jefferson,0
"Louisville, KY",40295,P.O. Box,Jefferson,0
"Louisville, KY",40296,Unique,Jefferson,0
"Louisville, KY",40297,Unique,Jefferson,0
"Louisville, KY",40298,P.O. Box,Jefferson,0
"Louisville, KY",40299,Standard,Jefferson,"38,371"
"Milwaukee, WI",53201,P.O. Box,Milwaukee,0
"Milwaukee, WI",53202,Standard,Milwaukee,"23,386"
"Milwaukee, WI",53203,Standard,Milwaukee,938
"Milwaukee, WI",53204,Standard,Milwaukee,"42,355"
"Milwaukee, WI",53205,Standard,Milwaukee,"10,050"
"Milwaukee, WI",53206,Standard,Milwaukee,"28,210"
"Milwaukee, WI",53207,Standard,Milwaukee,"35,149"
"Milwaukee, WI",53208,Standard,Milwaukee,"31,133"
"Milwaukee, WI",53209,Standard,Milwaukee,"46,917"
"Milwaukee, WI",53210,Standard,Milwaukee,"28,126"
"Milwaukee, WI",53211,Standard,Milwaukee,"35,406"
"Milwaukee, WI",53212,Standard,Milwaukee,"30,416"
"Milwaukee, WI",53213,Standard,Milwaukee,"26,020"
"Milwaukee, WI",53214,Standard,Milwaukee,"34,725"
"Milwaukee, WI",53215,Standard,Milwaukee,"60,953"
"Milwaukee, WI",53216,Standard,Milwaukee,"32,264"
"Milwaukee, WI",53217,Standard,Milwaukee,"29,192"
"Milwaukee, WI",53218,Standard,Milwaukee,"40,625"
"Milwaukee, WI",53219,Standard,Milwaukee,"33,880"
"Milwaukee, WI",53220,Standard,Milwaukee,"26,303"
"Milwaukee, WI",53221,Standard,Milwaukee,"37,701"
"Milwaukee, WI",53222,Standard,Milwaukee,"25,165"
"Milwaukee, WI",53223,Standard,Milwaukee,"29,230"
"Milwaukee, WI",53224,Standard,Milwaukee,"21,284"
"Milwaukee, WI",53225,Standard,Milwaukee,"25,706"
"Milwaukee, WI",53226,Standard,Milwaukee,"18,370"
"Milwaukee, WI",53227,Standard,Milwaukee,"23,357"
"Milwaukee, WI",53228,Standard,Milwaukee,"14,369"
"Milwaukee, WI",53233,Standard,Milwaukee,"16,453"
"Milwaukee, WI",53234,P.O. Box,Milwaukee,0
"Milwaukee, WI",53235,Standard,Milwaukee,"9,270"
"Milwaukee, WI",53237,P.O. Box,Milwaukee,0
"Milwaukee, WI",53259,Unique,Milwaukee,0
"Milwaukee, WI",53263,Unique,Milwaukee,0
"Milwaukee, WI",53274,Unique,Milwaukee,0
"Milwaukee, WI",53278,Unique,Milwaukee,0
"Milwaukee, WI",53288,Unique,Milwaukee,0
"Milwaukee, WI",53290,Unique,Milwaukee,0
"Milwaukee, WI",53293,Unique,Milwaukee,0
"Milwaukee, WI",53295,Unique,Milwaukee,359
"Albuquerque, NM",87101,Standard,Bernalillo,0
"Albuquerque, NM",87102,Standard,Bernalillo,"21,204"
"Albuquerque, NM",87103,P.O. Box,Bernalillo,0
"Albuquerque, NM",87104,Standard,Bernalillo,"12,123"
"Albuquerque, NM",87105,Standard,Bernalillo,"57,680"
"Albuquerque, NM",87106,Standard,Bernalillo,"27,013"
"Albuquerque, NM",87107,Standard,Bernalillo,"31,183"
"Albuquerque, NM",87108,Standard,Bernalillo,"38,647"
"Albuquerque, NM",87109,Standard,Bernalillo,"40,432"
"Albuquerque, NM",87110,Standard,Bernalillo,"38,587"
"Albuquerque, NM",87111,Standard,Bernalillo,"56,490"
"Albuquerque, NM",87112,Standard,Bernalillo,"43,584"
"Albuquerque, NM",87113,Standard,Bernalillo,"14,477"
"Albuquerque, NM",87114,Standard,Bernalillo,"61,623"
"Albuquerque, NM",87115,Standard,Bernalillo,0
"Albuquerque, NM",87116,Standard,Bernalillo,"4,117"
"Albuquerque, NM",87117,Unique,Bernalillo,310
"Albuquerque, NM",87119,P.O. Box,Bernalillo,0
"Albuquerque, NM",87120,Standard,Bernalillo,"58,023"
"Albuquerque, NM",87121,Standard,Bernalillo,"76,721"
"Albuquerque, NM",87122,Standard,Bernalillo,"17,977"
"Albuquerque, NM",87123,Standard,Bernalillo,"41,468"
"Albuquerque, NM",87124,Standard,Sandoval,"51,404"
"Albuquerque, NM",87125,P.O. Box,Bernalillo,0
"Albuquerque, NM",87131,Unique,Bernalillo,0
"Albuquerque, NM",87151,Unique,Bernalillo,0
"Albuquerque, NM",87153,P.O. Box,Bernalillo,0
"Albuquerque, NM",87154,P.O. Box,Bernalillo,0
"Albuquerque, NM",87158,Unique,Bernalillo,0
"Albuquerque, NM",87174,P.O. Box,Sandoval,0
"Albuquerque, NM",87176,P.O. Box,Bernalillo,0
"Albuquerque, NM",87181,P.O. Box,Bernalillo,0
"Albuquerque, NM",87184,P.O. Box,Bernalillo,0
"Albuquerque, NM",87185,P.O. Box,Bernalillo,0
"Albuquerque, NM",87187,P.O. Box,Bernalillo,0
"Albuquerque, NM",87190,P.O. Box,Bernalillo,0
"Albuquerque, NM",87191,P.O. Box,Bernalillo,0
"Albuquerque, NM",87192,P.O. Box,Bernalillo,0
"Albuquerque, NM",87193,P.O. Box,Bernalillo,0
"Albuquerque, NM",87194,P.O. Box,Bernalillo,0
"Albuquerque, NM",87195,P.O. Box,Bernalillo,0
"Albuquerque, NM",87196,P.O. Box,Bernalillo,0
"Albuquerque, NM",87197,P.O. Box,Bernalillo,0
"Albuquerque, NM",87198,P.O. Box,Bernalillo,0
"Albuquerque, NM",87199,P.O. Box,Bernalillo,0
"Tucson, AZ",85701,Standard,Pima,"4,983"
"Tucson, AZ",85702,P.O. Box,Pima,0
"Tucson, AZ",85703,P.O. Box,Pima,0
"Tucson, AZ",85704,Standard,Pima,"30,929"
"Tucson, AZ",85705,Standard,Pima,"57,521"
"Tucson, AZ",85706,Standard,Pima,"55,209"
"Tucson, AZ",85707,P.O. Box,Pima,658
"Tucson, AZ",85708,Standard,Pima,"2,980"
"Tucson, AZ",85709,Unique,Pima,0
"Tucson, AZ",85710,Standard,Pima,"54,439"
"Tucson, AZ",85711,Standard,Pima,"41,251"
"Tucson, AZ",85712,Standard,Pima,"32,666"
"Tucson, AZ",85713,Standard,Pima,"50,151"
"Tucson, AZ",85714,Standard,Pima,"15,009"
"Tucson, AZ",85715,Standard,Pima,"17,702"
"Tucson, AZ",85716,Standard,Pima,"32,853"
"Tucson, AZ",85717,P.O. Box,Pima,0
"Tucson, AZ",85718,Standard,Pima,"27,367"
"Tucson, AZ",85719,Standard,Pima,"43,989"
"Tucson, AZ",85720,P.O. Box,Pima,0
"Tucson, AZ",85721,Unique,Pima,0
"Tucson, AZ",85722,P.O. Box,Pima,0
"Tucson, AZ",85723,Unique,Pima,0
"Tucson, AZ",85724,Unique,Pima,0
"Tucson, AZ",85725,P.O. Box,Pima,0
"Tucson, AZ",85726,P.O. Box,Pima,0
"Tucson, AZ",85728,P.O. Box,Pima,0
"Tucson, AZ",85730,Standard,Pima,"38,323"
"Tucson, AZ",85731,P.O. Box,Pima,0
"Tucson, AZ",85732,P.O. Box,Pima,0
"Tucson, AZ",85733,P.O. Box,Pima,0
"Tucson, AZ",85734,P.O. Box,Pima,0
"Tucson, AZ",85735,Standard,Pima,"11,250"
"Tucson, AZ",85736,Standard,Pima,"4,975"
"Tucson, AZ",85737,Standard,Pima,"20,727"
"Tucson, AZ",85738,P.O. Box,Pima,0
"Tucson, AZ",85739,Standard,Pima,"17,848"
"Tucson, AZ",85740,P.O. Box,Pima,0
"Tucson, AZ",85741,Standard,Pima,"32,998"
"Tucson, AZ",85742,Standard,Pima,"25,212"
"Tucson, AZ",85743,Standard,Pima,"29,144"
"Tucson, AZ",85744,Unique,Pima,0
"Tucson, AZ",85745,Standard,Pima,"37,006"
"Tucson, AZ",85746,Standard,Pima,"43,057"
"Tucson, AZ",85747,Standard,Pima,"23,058"
"Tucson, AZ",85748,Standard,Pima,"18,087"
"Tucson, AZ",85749,Standard,Pima,"19,032"
"Tucson, AZ",85750,Standard,Pima,"24,161"
"Tucson, AZ",85751,P.O. Box,Pima,0
"Tucson, AZ",85752,P.O. Box,Pima,0
"Tucson, AZ",85754,P.O. Box,Pima,0
"Tucson, AZ",85755,Standard,Pima,"15,107"
"Tucson, AZ",85756,Standard,Pima,"35,703"
"Tucson, AZ",85757,Standard,Pima,"16,988"
"Tucson, AZ",85775,Unique,Pima,0
"Fresno, CA",93650,Standard,Fresno,"4,055"
"Fresno, CA",93701,Standard,Fresno,"12,529"
"Fresno, CA",93702,Standard,Fresno,"48,607"
"Fresno, CA",93703,Standard,Fresno,"31,868"
"Fresno, CA",93704,Standard,Fresno,"27,156"
"Fresno, CA",93705,Standard,Fresno,"36,703"
"Fresno, CA",93706,Standard,Fresno,"41,087"
"Fresno, CA",93707,P.O. Box,Fresno,0
"Fresno, CA",93708,P.O. Box,Fresno,0
"Fresno, CA",93709,P.O. Box,Fresno,0
"Fresno, CA",93710,Standard,Fresno,"30,202"
"Fresno, CA",93711,Standard,Fresno,"36,731"
"Fresno, CA",93712,P.O. Box,Fresno,0
"Fresno, CA",93714,P.O. Box,Fresno,0
"Fresno, CA",93715,P.O. Box,Fresno,0
"Fresno, CA",93716,P.O. Box,Fresno,0
"Fresno, CA",93717,P.O. Box,Fresno,0
"Fresno, CA",93718,P.O. Box,Fresno,0
"Fresno, CA",93720,Standard,Fresno,"45,191"
"Fresno, CA",93721,Standard,Fresno,"6,959"
"Fresno, CA",93722,Standard,Fresno,"76,448"
"Fresno, CA",93723,Standard,Fresno,"9,547"
"Fresno, CA",93724,Unique,Fresno,0
"Fresno, CA",93725,Standard,Fresno,"24,979"
"Fresno, CA",93726,Standard,Fresno,"40,705"
"Fresno, CA",93727,Standard,Fresno,"71,820"
"Fresno, CA",93728,Standard,Fresno,"15,743"
"Fresno, CA",93729,P.O. Box,Fresno,0
"Fresno, CA",93730,Standard,Fresno,"9,941"
"Fresno, CA",93737,Standard,Fresno,0
"Fresno, CA",93740,Unique,Fresno,0
"Fresno, CA",93741,Unique,Fresno,0
"Fresno, CA",93744,P.O. Box,Fresno,0
"Fresno, CA",93745,P.O. Box,Fresno,0
"Fresno, CA",93747,P.O. Box,Fresno,0
"Fresno, CA",93750,Unique,Fresno,0
"Fresno, CA",93755,P.O. Box,Fresno,0
"Fresno, CA",93760,Unique,Fresno,0
"Fresno, CA",93761,Unique,Fresno,0
"Fresno, CA",93764,Unique,Fresno,0
"Fresno, CA",93765,Unique,Fresno,0
"Fresno, CA",93771,P.O. Box,Fresno,0
"Fresno, CA",93772,P.O. Box,Fresno,0
"Fresno, CA",93773,P.O. Box,Fresno,0
"Fresno, CA",93774,P.O. Box,Fresno,0
"Fresno, CA",93775,P.O. Box,Fresno,0
"Fresno, CA",93776,P.O. Box,Fresno,0
"Fresno, CA",93777,P.O. Box,Fresno,0
"Fresno, CA",93778,P.O. Box,Fresno,0
"Fresno, CA",93779,P.O. Box,Fresno,0
"Fresno, CA",93786,Unique,Fresno,0
"Fresno, CA",93790,P.O. Box,Fresno,0
"Fresno, CA",93791,P.O. Box,Fresno,0
"Fresno, CA",93792,P.O. Box,Fresno,0
"Fresno, CA",93793,P.O. Box,Fresno,0
"Fresno, CA",93794,P.O. Box,Fresno,0
"Fresno, CA",93844,Unique,Fresno,0
"Fresno, CA",93888,Unique,Fresno,0
"Sacramento, CA",94203,Unique,Sacramento,0
"Sacramento, CA",94204,Unique,Sacramento,0
"Sacramento, CA",94205,Unique,Sacramento,0
"Sacramento, CA",94206,Unique,Sacramento,0
"Sacramento, CA",94207,Unique,Sacramento,0
"Sacramento, CA",94208,Unique,Sacramento,0
"Sacramento, CA",94209,Unique,Sacramento,0
"Sacramento, CA",94211,Unique,Sacramento,0
"Sacramento, CA",94229,Unique,Sacramento,0
"Sacramento, CA",94230,Unique,Sacramento,0
"Sacramento, CA",94232,Unique,Sacramento,0
"Sacramento, CA",94234,Unique,Sacramento,0
"Sacramento, CA",94235,Unique,Sacramento,0
"Sacramento, CA",94236,Unique,Sacramento,0
"Sacramento, CA",94237,Unique,Sacramento,0
"Sacramento, CA",94239,Unique,Sacramento,0
"Sacramento, CA",94240,Unique,Sacramento,0
"Sacramento, CA",94244,Unique,Sacramento,0
"Sacramento, CA",94245,Unique,Sacramento,0
"Sacramento, CA",94247,Unique,Sacramento,0
"Sacramento, CA",94248,Unique,Sacramento,0
"Sacramento, CA",94249,Unique,Sacramento,0
"Sacramento, CA",94250,Unique,Sacramento,0
"Sacramento, CA",94252,Unique,Sacramento,0
"Sacramento, CA",94254,Unique,Sacramento,0
"Sacramento, CA",94256,Unique,Sacramento,0
"Sacramento, CA",94257,Unique,Sacramento,0
"Sacramento, CA",94258,Unique,Sacramento,0
"Sacramento, CA",94259,Unique,Sacramento,0
"Sacramento, CA",94261,Unique,Sacramento,0
"Sacramento, CA",94262,Unique,Sacramento,0
"Sacramento, CA",94263,Unique,Sacramento,0
"Sacramento, CA",94267,Unique,Sacramento,0
"Sacramento, CA",94268,Unique,Sacramento,0
"Sacramento, CA",94269,Unique,Sacramento,0
"Sacramento, CA",94271,Unique,Sacramento,0
"Sacramento, CA",94273,Unique,Sacramento,0
"Sacramento, CA",94274,Unique,Sacramento,0
"Sacramento, CA",94277,Unique,Sacramento,0
"Sacramento, CA",94278,Unique,Sacramento,0
"Sacramento, CA",94279,Unique,Sacramento,0
"Sacramento, CA",94280,Unique,Sacramento,0
"Sacramento, CA",94282,Unique,Sacramento,0
"Sacramento, CA",94283,Unique,Sacramento,0
"Sacramento, CA",94284,Unique,Sacramento,0
"Sacramento, CA",94285,Unique,Sacramento,0
"Sacramento, CA",94287,Unique,Sacramento,0
"Sacramento, CA",94288,Unique,Sacramento,0
"Sacramento, CA",94289,Unique,Sacramento,0
"Sacramento, CA",94290,Unique,Sacramento,0
"Sacramento, CA",94291,Unique,Sacramento,0
"Sacramento, CA",94293,Unique,Sacramento,0
"Sacramento, CA",94294,Unique,Sacramento,0
"Sacramento, CA",94295,Unique,Sacramento,0
"Sacramento, CA",94296,Unique,Sacramento,0
"Sacramento, CA",94297,Unique,Sacramento,0
"Sacramento, CA",94298,Unique,Sacramento,0
"Sacramento, CA",94299,Unique,Sacramento,0
"Sacramento, CA",95811,Standard,Sacramento,"7,595"
"Sacramento, CA",95812,P.O. Box,Sacramento,0
"Sacramento, CA",95813,P.O. Box,Sacramento,0
"Sacramento, CA",95814,Standard,Sacramento,"9,922"
"Sacramento, CA",95815,Standard,Sacramento,"24,680"
"Sacramento, CA",95816,Standard,Sacramento,"15,579"
"Sacramento, CA",95817,Standard,Sacramento,"13,534"
"Sacramento, CA",95818,Standard,Sacramento,"19,811"
"Sacramento, CA",95819,Standard,Sacramento,"17,141"
"Sacramento, CA",95820,Standard,Sacramento,"34,480"
"Sacramento, CA",95821,Standard,Sacramento,"33,550"
"Sacramento, CA",95822,Standard,Sacramento,"42,347"
"Sacramento, CA",95823,Standard,Sacramento,"73,985"
"Sacramento, CA",95824,Standard,Sacramento,"30,221"
"Sacramento, CA",95825,Standard,Sacramento,"31,084"
